MethodID,Step,Operator,Success,ParentFitness,ChildFitness,Reward
6,51,CopyStatement,false,7,-1,0.0000
6,52,MatchedSwapStatement,false,7,-1,0.0000
6,53,MatchedCopyStatement,false,7,-1,0.0000
6,54,ReplaceStatement,false,7,-1,0.0000
6,55,MatchedCopyStatement,true,7,7,1.0000
6,56,MatchedDeleteStatement,true,7,7,1.0000
6,57,DeleteStatement,false,7,-1,0.0000
6,58,MatchedCopyStatement,false,7,-1,0.0000
6,59,DeleteStatement,true,7,7,1.0000
6,60,UnaryOperatorReplacement,true,7,7,1.0000
6,61,ReplaceStatement,false,7,-1,0.0000
6,62,MatchedCopyStatement,false,7,-1,0.0000
6,63,MatchedSwapStatement,false,7,-1,0.0000
6,64,MatchedCopyStatement,false,7,-1,0.0000
6,65,UnaryOperatorReplacement,true,7,7,1.0000
6,66,DeleteStatement,false,7,-1,0.0000
6,67,DeleteStatement,true,7,7,1.0000
6,68,MatchedReplaceStatement,false,7,-1,0.0000
6,69,BinaryOperatorReplacement,true,7,7,1.0000
6,70,DeleteStatement,true,7,7,1.0000
6,71,SwapStatement,true,7,7,1.0000
6,72,MatchedCopyStatement,false,7,-1,0.0000
6,73,MatchedCopyStatement,false,7,-1,0.0000
6,74,ReplaceStatement,false,7,-1,0.0000
6,75,SwapStatement,false,7,-1,0.0000
6,76,MoveStatement,false,7,-1,0.0000
6,77,UnaryOperatorReplacement,true,7,7,1.0000
6,78,ReplaceStatement,false,7,-1,0.0000
6,79,BinaryOperatorReplacement,true,7,7,1.0000
6,80,MatchedReplaceStatement,false,7,-1,0.0000
6,81,MoveStatement,true,7,7,1.0000
6,82,SwapStatement,true,7,7,1.0000
6,83,MatchedCopyStatement,false,7,-1,0.0000
6,84,MatchedReplaceStatement,false,7,-1,0.0000
6,85,SwapStatement,true,7,7,1.0000
6,86,CopyStatement,false,7,-1,0.0000
6,87,BinaryOperatorReplacement,true,7,7,1.0000
6,88,DeleteStatement,true,7,7,1.0000
6,89,MatchedReplaceStatement,false,7,-1,0.0000
6,90,MoveStatement,true,7,7,1.0000
6,91,MatchedCopyStatement,false,7,-1,0.0000
6,92,BinaryOperatorReplacement,true,7,7,1.0000
6,93,MatchedReplaceStatement,false,7,-1,0.0000
6,94,MatchedCopyStatement,false,7,-1,0.0000
6,95,ReplaceStatement,false,7,-1,0.0000
6,96,SwapStatement,false,7,-1,0.0000
6,97,DeleteStatement,true,7,7,1.0000
6,98,UnaryOperatorReplacement,true,7,7,1.0000
6,99,MatchedCopyStatement,false,7,-1,0.0000
