MethodID,Step,Operator,Success,ParentMemory(KB),ChildMemory(KB),Reward
6,38,MoveStatement,false,7,-1,0.0000
6,39,BinaryOperatorReplacement,true,7,7,1.0000
6,40,UnaryOperatorReplacement,true,7,7,1.0000
6,41,DeleteStatement,false,7,-1,0.0000
6,42,BinaryOperatorReplacement,true,7,7,1.0000
6,43,UnaryOperatorReplacement,true,7,7,1.0000
6,44,CopyStatement,false,7,-1,0.0000
6,45,ReplaceStatement,false,7,-1,0.0000
6,46,SwapStatement,false,7,-1,0.0000
6,47,MatchedDeleteStatement,false,7,-1,0.0000
6,48,MatchedCopyStatement,false,7,-1,0.0000
6,49,MatchedReplaceStatement,false,7,-1,0.0000
6,50,MatchedSwapStatement,false,7,-1,0.0000
6,51,BinaryOperatorReplacement,true,7,7,1.0000
6,52,UnaryOperatorReplacement,true,7,7,1.0000
6,53,BinaryOperatorReplacement,true,7,7,1.0000
6,54,UnaryOperatorReplacement,true,7,7,1.0000
6,55,MoveStatement,false,7,-1,0.0000
6,56,BinaryOperatorReplacement,true,7,7,1.0000
6,57,UnaryOperatorReplacement,true,7,7,1.0000
6,58,DeleteStatement,true,7,7,1.0000
6,59,BinaryOperatorReplacement,true,7,7,1.0000
6,60,UnaryOperatorReplacement,true,7,7,1.0000
6,61,DeleteStatement,true,7,7,1.0000
6,62,BinaryOperatorReplacement,true,7,7,1.0000
6,63,UnaryOperatorReplacement,true,7,7,1.0000
6,64,BinaryOperatorReplacement,true,7,7,1.0000
6,65,UnaryOperatorReplacement,true,7,7,1.0000
6,66,DeleteStatement,true,7,7,1.0000
6,67,BinaryOperatorReplacement,true,7,7,1.0000
6,68,UnaryOperatorReplacement,true,7,7,1.0000
6,69,DeleteStatement,false,7,-1,0.0000
6,70,BinaryOperatorReplacement,true,7,7,1.0000
6,71,UnaryOperatorReplacement,true,7,7,1.0000
6,72,BinaryOperatorReplacement,true,7,7,1.0000
6,73,UnaryOperatorReplacement,true,7,7,1.0000
6,74,MoveStatement,false,7,-1,0.0000
6,75,CopyStatement,false,7,-1,0.0000
6,76,ReplaceStatement,false,7,-1,0.0000
6,77,SwapStatement,false,7,-1,0.0000
6,78,MatchedDeleteStatement,false,7,-1,0.0000
6,79,MatchedCopyStatement,false,7,-1,0.0000
6,80,MatchedReplaceStatement,false,7,-1,0.0000
6,81,MatchedSwapStatement,false,7,-1,0.0000
6,82,BinaryOperatorReplacement,true,7,7,1.0000
6,83,UnaryOperatorReplacement,true,7,7,1.0000
6,84,BinaryOperatorReplacement,true,7,7,1.0000
6,85,UnaryOperatorReplacement,true,7,7,1.0000
6,86,BinaryOperatorReplacement,true,7,7,1.0000
6,87,UnaryOperatorReplacement,true,7,7,1.0000
6,88,BinaryOperatorReplacement,true,7,7,1.0000
6,89,UnaryOperatorReplacement,true,7,7,1.0000
6,90,DeleteStatement,true,7,7,1.0000
6,91,BinaryOperatorReplacement,true,7,7,1.0000
6,92,UnaryOperatorReplacement,true,7,7,1.0000
6,93,DeleteStatement,true,7,7,1.0000
6,94,BinaryOperatorReplacement,true,7,7,1.0000
6,95,UnaryOperatorReplacement,true,7,7,1.0000
6,96,DeleteStatement,false,7,-1,0.0000
6,97,BinaryOperatorReplacement,true,7,7,1.0000
6,98,UnaryOperatorReplacement,true,7,7,1.0000
6,99,BinaryOperatorReplacement,true,7,7,1.0000
