MethodID,Step,Operator,Success,ParentMemory(KB),ChildMemory(KB),Reward
6,28,BinaryOperatorReplacement,true,7,7,1.0000
6,29,UnaryOperatorReplacement,true,7,7,1.0000
6,30,DeleteStatement,true,7,7,1.0000
6,31,MoveStatement,true,7,7,1.0000
6,32,BinaryOperatorReplacement,true,7,7,1.0000
6,33,UnaryOperatorReplacement,true,7,7,1.0000
6,34,MatchedDeleteStatement,true,7,7,1.0000
6,35,DeleteStatement,false,7,-1,0.0000
6,36,MoveStatement,false,7,-1,0.0000
6,37,BinaryOperatorReplacement,true,7,7,1.0000
6,38,UnaryOperatorReplacement,true,7,7,1.0000
6,39,BinaryOperatorReplacement,true,7,7,1.0000
6,40,UnaryOperatorReplacement,true,7,7,1.0000
6,41,SwapStatement,false,7,-1,0.0000
6,42,MatchedDeleteStatement,false,7,-1,0.0000
6,43,BinaryOperatorReplacement,true,7,7,1.0000
6,44,UnaryOperatorReplacement,true,7,7,1.0000
6,45,BinaryOperatorReplacement,true,7,7,1.0000
6,46,UnaryOperatorReplacement,true,7,7,1.0000
6,47,CopyStatement,false,7,-1,0.0000
6,48,ReplaceStatement,false,7,-1,0.0000
6,49,MatchedCopyStatement,false,7,-1,0.0000
6,50,MatchedReplaceStatement,false,7,-1,0.0000
6,51,MatchedSwapStatement,false,7,-1,0.0000
6,52,BinaryOperatorReplacement,true,7,7,1.0000
6,53,UnaryOperatorReplacement,true,7,7,1.0000
6,54,DeleteStatement,true,7,7,1.0000
6,55,MoveStatement,false,7,-1,0.0000
6,56,BinaryOperatorReplacement,true,7,7,1.0000
6,57,UnaryOperatorReplacement,true,7,7,1.0000
6,58,DeleteStatement,false,7,-1,0.0000
6,59,SwapStatement,true,7,7,1.0000
6,60,MatchedDeleteStatement,true,7,7,1.0000
6,61,BinaryOperatorReplacement,true,7,7,1.0000
6,62,UnaryOperatorReplacement,true,7,7,1.0000
6,63,SwapStatement,false,7,-1,0.0000
6,64,MatchedDeleteStatement,false,7,-1,0.0000
6,65,BinaryOperatorReplacement,true,7,7,1.0000
6,66,UnaryOperatorReplacement,true,7,7,1.0000
6,67,BinaryOperatorReplacement,true,7,7,1.0000
6,68,UnaryOperatorReplacement,true,7,7,1.0000
6,69,BinaryOperatorReplacement,true,7,7,1.0000
6,70,UnaryOperatorReplacement,true,7,7,1.0000
6,71,BinaryOperatorReplacement,true,7,7,1.0000
6,72,UnaryOperatorReplacement,true,7,7,1.0000
6,73,BinaryOperatorReplacement,true,7,7,1.0000
6,74,UnaryOperatorReplacement,true,7,7,1.0000
6,75,MoveStatement,false,7,-1,0.0000
6,76,BinaryOperatorReplacement,true,7,7,1.0000
6,77,UnaryOperatorReplacement,true,7,7,1.0000
6,78,DeleteStatement,false,7,-1,0.0000
6,79,CopyStatement,false,7,-1,0.0000
6,80,ReplaceStatement,false,7,-1,0.0000
6,81,MatchedCopyStatement,false,7,-1,0.0000
6,82,MatchedReplaceStatement,false,7,-1,0.0000
6,83,MatchedSwapStatement,false,7,-1,0.0000
6,84,BinaryOperatorReplacement,true,7,7,1.0000
6,85,UnaryOperatorReplacement,true,7,7,1.0000
6,86,SwapStatement,false,7,-1,0.0000
6,87,MatchedDeleteStatement,true,7,7,1.0000
6,88,BinaryOperatorReplacement,true,7,7,1.0000
6,89,UnaryOperatorReplacement,true,7,7,1.0000
6,90,MatchedDeleteStatement,true,7,7,1.0000
6,91,BinaryOperatorReplacement,true,7,7,1.0000
6,92,UnaryOperatorReplacement,true,7,7,1.0000
6,93,MatchedDeleteStatement,false,7,-1,0.0000
6,94,BinaryOperatorReplacement,true,7,7,1.0000
6,95,UnaryOperatorReplacement,true,7,7,1.0000
6,96,BinaryOperatorReplacement,true,7,7,1.0000
6,97,UnaryOperatorReplacement,true,7,7,1.0000
6,98,BinaryOperatorReplacement,true,7,7,1.0000
6,99,UnaryOperatorReplacement,true,7,7,1.0000
