"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"81","1","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2682 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1255:1314 |","2","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"82","1","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":778 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1240:1392 |","2","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"83","1","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1707 POSTFIX_INCREMENT -> PREFIX_DECREMENT |","5","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","true","360833","358000","false","N/A","N/A","N/A","N/A","false","1"
"84","1","| gin.edit.statement.SwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1603 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1551 |","5","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","false","false","false","0","0","false","N/A","N/A","N/A","N/A","true","0"
"85","1","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":3911 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2445:2446 |","4","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"86","1","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1353 PLUS -> SIGNED_RIGHT_SHIFT |","2","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","true","321334","319000","false","N/A","N/A","N/A","N/A","false","1"
"87","1","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":4254 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2206 |","3","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"88","1","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2010 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2009:2101 |","6","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"89","1","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2442 POSTFIX_INCREMENT -> PREFIX_DECREMENT |","4","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","true","533917","471000","false","N/A","N/A","N/A","N/A","false","1"
"90","1","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1851 |","6","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","true","322041","320000","false","N/A","N/A","N/A","N/A","false","1"
"91","1","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2385 |","4","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"92","1","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1511 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1747 |","5","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"93","1","| gin.edit.statement.SwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2417 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2445 |","4","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"94","0","|","1","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","true","461458","445000","false","N/A","N/A","N/A","N/A","true",""
"95","1","| gin.edit.statement.SwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1551 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1813 |","5","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","false","false","false","0","0","false","N/A","N/A","N/A","N/A","true","0"
"96","1","| gin.edit.statement.SwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1344 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1375 |","2","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","true","616125","609000","false","N/A","N/A","N/A","N/A","false","1"
"97","1","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":3639 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2385 |","4","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"98","1","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2627 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":2445:2459 |","4","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"99","1","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":792 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":876:877 |","1","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"100","1","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":877 |","1","1","org.jcodec.codecs.h264.CoeffTransformerTest.testDCT []","1","true","true","false","379125","377000","false","java.lang.AssertionError","expected:<-86> but was:<2560>","-86","2560","false","1"
