MethodID,Step,Operator,Success,ParentFitness,ChildFitness,Reward
6,44,MatchedSwapStatement,false,7,-1,0.0000
6,45,CopyStatement,false,7,-1,0.0000
6,46,DeleteStatement,true,7,7,1.0000
6,47,MatchedCopyStatement,false,7,-1,0.0000
6,48,MatchedDeleteStatement,false,7,-1,0.0000
6,49,MatchedDeleteStatement,false,7,-1,0.0000
6,50,DeleteStatement,false,7,-1,0.0000
6,51,SwapStatement,true,7,7,1.0000
6,52,DeleteStatement,false,7,-1,0.0000
6,53,MatchedSwapStatement,false,7,-1,0.0000
6,54,MatchedReplaceStatement,false,7,-1,0.0000
6,55,CopyStatement,false,7,-1,0.0000
6,56,MatchedSwapStatement,false,7,-1,0.0000
6,57,MatchedDeleteStatement,true,7,7,1.0000
6,58,SwapStatement,false,7,-1,0.0000
6,59,MatchedReplaceStatement,false,7,-1,0.0000
6,60,ReplaceStatement,false,7,-1,0.0000
6,61,SwapStatement,false,7,-1,0.0000
6,62,SwapStatement,false,7,-1,0.0000
6,63,ReplaceStatement,false,7,-1,0.0000
6,64,MatchedCopyStatement,false,7,-1,0.0000
6,65,DeleteStatement,true,7,7,1.0000
6,66,MatchedCopyStatement,false,7,-1,0.0000
6,67,ReplaceStatement,false,7,-1,0.0000
6,68,MatchedDeleteStatement,false,7,-1,0.0000
6,69,MoveStatement,false,7,-1,0.0000
6,70,UnaryOperatorReplacement,true,7,7,1.0000
6,71,DeleteStatement,true,7,7,1.0000
6,72,UnaryOperatorReplacement,true,7,7,1.0000
6,73,MatchedSwapStatement,false,7,-1,0.0000
6,74,MatchedSwapStatement,false,7,-1,0.0000
6,75,ReplaceStatement,false,7,-1,0.0000
6,76,CopyStatement,false,7,-1,0.0000
6,77,MatchedReplaceStatement,false,7,-1,0.0000
6,78,MatchedCopyStatement,false,7,-1,0.0000
6,79,CopyStatement,true,7,7,1.0000
6,80,MatchedDeleteStatement,true,7,7,1.0000
6,81,MatchedReplaceStatement,false,7,-1,0.0000
6,82,SwapStatement,false,7,-1,0.0000
6,83,MatchedReplaceStatement,false,7,-1,0.0000
6,84,MatchedSwapStatement,false,7,-1,0.0000
6,85,SwapStatement,false,7,-1,0.0000
6,86,SwapStatement,false,7,-1,0.0000
6,87,CopyStatement,false,7,-1,0.0000
6,88,CopyStatement,false,7,-1,0.0000
6,89,SwapStatement,false,7,-1,0.0000
6,90,MatchedCopyStatement,false,7,-1,0.0000
6,91,CopyStatement,false,7,-1,0.0000
6,92,CopyStatement,false,7,-1,0.0000
6,93,MatchedSwapStatement,false,7,-1,0.0000
6,94,MatchedDeleteStatement,false,7,-1,0.0000
6,95,MoveStatement,false,7,-1,0.0000
6,96,ReplaceStatement,false,7,-1,0.0000
6,97,MoveStatement,false,7,-1,0.0000
6,98,CopyStatement,false,7,-1,0.0000
6,99,MatchedDeleteStatement,false,7,-1,0.0000
